Date,TransactionID,Product,Revenue,Expenses
2024-10-04,TX1971,Elastic VPS Compute Instance,546.64,337.74
2024-10-04,TX1972,Consulting Implementation Package,4397.08,2842.87
2024-10-04,TX1973,Consulting Implementation Package,4494.63,2826.94
2024-10-05,TX1974,Security Firewall Shield,2151.38,1419.35
2024-10-05,TX1975,Support Premium SLA,1133.43,637.26
2024-10-05,TX1976,Consulting Implementation Package,6481.05,3623.25
2024-10-05,TX1977,AI Marketing Agent,1687.84,990.87
2024-10-06,TX1978,Security Firewall Shield,9288.06,5330.71
2024-10-06,TX1979,Managed Database Storage,2227.58,1516.46
2024-10-07,TX1980,Support Premium SLA,699.01,407.44
2024-10-07,TX1981,Serverless GPU Cluster,2807.01,1954.75
2024-10-07,TX1981,Security Firewall Shield,1376.8,826.82
2024-10-07,TX1982,CRM Enterprise Suite,2091.26,1207.32
2024-10-07,TX1982,Support Premium SLA,660.77,441.69
2024-10-07,TX1982,Consulting Implementation Package,3560.38,2310.0
2024-10-07,TX1983,BI Analytics Platform,1508.42,942.35
2024-10-07,TX1983,AI Marketing Agent,1118.68,708.47
2024-10-07,TX1984,BI Analytics Platform,1822.09,1198.72
2024-10-08,TX1985,Elastic VPS Compute Instance,716.58,418.67
2024-10-08,TX1985,Managed Database Storage,538.22,376.46
2024-10-08,TX1986,Consulting Implementation Package,5023.77,3497.64
2024-10-08,TX1987,BI Analytics Platform,2697.66,1746.87
2024-10-08,TX1988,Elastic VPS Compute Instance,627.89,364.13
2024-10-08,TX1988,Managed Database Storage,459.04,299.31
2024-10-08,TX1989,AI Marketing Agent,1728.74,969.53
2024-10-09,TX1990,Elastic VPS Compute Instance,1228.98,681.59
2024-10-09,TX1990,Managed Database Storage,910.29,535.84
2024-10-09,TX1991,Security Firewall Shield,3922.84,2429.78
2024-10-09,TX1992,BI Analytics Platform,4114.92,2799.14
2024-10-09,TX1992,AI Marketing Agent,2667.42,1758.03
2024-10-09,TX1993,Support Premium SLA,2001.26,1323.65
2024-10-10,TX1994,AI Marketing Agent,2187.73,1342.88
2024-10-10,TX1995,CRM Enterprise Suite,4165.91,2507.42
2024-10-11,TX1996,Managed Database Storage,660.23,399.87
2024-10-11,TX1997,Security Firewall Shield,3143.5,2194.63
2024-10-11,TX1998,BI Analytics Platform,3640.32,2024.08
2024-10-11,TX1998,AI Marketing Agent,2569.41,1747.34
2024-10-12,TX1999,BI Analytics Platform,3684.62,2346.37
2024-10-12,TX2000,BI Analytics Platform,3092.56,1904.37
2024-10-12,TX2001,Consulting Implementation Package,7080.69,4664.68
2024-10-12,TX2002,AI Marketing Agent,2314.23,1441.77
2024-10-13,TX2003,Managed Database Storage,1656.76,1128.28
2024-10-13,TX2004,Managed Database Storage,1926.46,1319.83
2024-10-13,TX2005,Security Firewall Shield,6830.09,4188.61
2024-10-14,TX2006,CRM Enterprise Suite,2330.34,1378.45
2024-10-14,TX2006,Support Premium SLA,670.53,428.37
2024-10-14,TX2006,Consulting Implementation Package,3465.46,2380.27
2024-10-14,TX2007,Consulting Implementation Package,3943.32,2293.43
2024-10-14,TX2008,Elastic VPS Compute Instance,421.98,271.52
2024-10-14,TX2008,Managed Database Storage,345.6,222.82
2024-10-14,TX2009,Security Firewall Shield,1325.89,875.04
2024-10-14,TX2010,Support Premium SLA,804.14,458.15
2024-10-15,TX2011,AI Marketing Agent,1026.08,674.52
2024-10-15,TX2012,BI Analytics Platform,1785.56,1225.53
2024-10-15,TX2012,AI Marketing Agent,1045.11,602.98
2024-10-15,TX2013,Support Premium SLA,803.96,470.82
2024-10-15,TX2014,CRM Enterprise Suite,2080.62,1447.51
2024-10-15,TX2015,BI Analytics Platform,1675.51,967.01
2024-10-15,TX2015,AI Marketing Agent,1200.04,813.82
2024-10-16,TX2016,Security Firewall Shield,2073.36,1293.45
2024-10-16,TX2017,Support Premium SLA,1024.13,601.25
2024-10-16,TX2018,Managed Database Storage,487.94,332.1
2024-10-16,TX2019,Elastic VPS Compute Instance,775.62,478.4
2024-10-16,TX2020,BI Analytics Platform,2498.08,1566.85
2024-10-16,TX2020,AI Marketing Agent,1583.52,956.26
2024-10-17,TX2021,Managed Database Storage,616.15,393.68
2024-10-17,TX2022,Serverless GPU Cluster,5405.9,3105.84
2024-10-17,TX2022,Security Firewall Shield,2554.32,1554.72
2024-10-17,TX2023,Managed Database Storage,642.68,446.93
2024-10-17,TX2024,Security Firewall Shield,2783.61,1638.77
2024-10-18,TX2025,Serverless GPU Cluster,2962.15,1920.99
2024-10-18,TX2025,Security Firewall Shield,1260.19,754.57
2024-10-18,TX2026,Consulting Implementation Package,3968.34,2643.0
2024-10-18,TX2027,Managed Database Storage,319.34,181.91
2024-10-18,TX2028,CRM Enterprise Suite,2055.13,1429.29
2024-10-18,TX2028,Support Premium SLA,744.16,459.94
2024-10-19,TX2029,Support Premium SLA,5586.26,3270.24
2024-10-19,TX2030,Elastic VPS Compute Instance,3257.17,1827.35
2024-10-19,TX2030,Managed Database Storage,2206.8,1269.93
2024-10-20,TX2031,Serverless GPU Cluster,5010.84,3146.64
2024-10-20,TX2032,AI Marketing Agent,1894.98,1138.03
2024-10-20,TX2033,Consulting Implementation Package,7476.27,5041.49
2024-10-20,TX2034,Managed Database Storage,665.03,408.75
2024-10-21,TX2035,CRM Enterprise Suite,3390.98,1991.55
2024-10-21,TX2035,Support Premium SLA,1108.33,712.18
2024-10-21,TX2036,AI Marketing Agent,1440.5,944.99
2024-10-21,TX2037,AI Marketing Agent,1596.59,918.13
2024-10-21,TX2038,Elastic VPS Compute Instance,644.68,370.78
2024-10-21,TX2038,Managed Database Storage,464.37,257.96
2024-10-21,TX2039,Managed Database Storage,431.64,285.08
2024-10-22,TX2040,BI Analytics Platform,4522.45,2937.65
2024-10-22,TX2040,AI Marketing Agent,2988.16,1856.23
2024-10-22,TX2041,AI Marketing Agent,2700.54,1827.25
2024-10-23,TX2042,CRM Enterprise Suite,3598.45,2414.02
2024-10-23,TX2042,Support Premium SLA,1435.03,915.27
2024-10-23,TX2043,Security Firewall Shield,2382.15,1620.44
2024-10-23,TX2044,BI Analytics Platform,3386.27,1967.0
2024-10-23,TX2044,AI Marketing Agent,1940.25,1099.71
2024-10-24,TX2045,Support Premium SLA,3001.01,1771.98
2024-10-24,TX2046,Elastic VPS Compute Instance,2099.81,1172.88
2024-10-24,TX2047,AI Marketing Agent,4292.62,2702.96
2024-10-24,TX2048,Elastic VPS Compute Instance,2020.98,1395.47
2024-10-24,TX2048,Managed Database Storage,1451.02,806.62
2024-10-25,TX2049,AI Marketing Agent,1376.92,782.53
2024-10-25,TX2050,Serverless GPU Cluster,3317.23,2049.48
2024-10-25,TX2051,Elastic VPS Compute Instance,545.62,376.52
2024-10-25,TX2052,BI Analytics Platform,2231.82,1333.34
2024-10-25,TX2052,AI Marketing Agent,1344.29,841.64
2024-10-26,TX2053,Managed Database Storage,3156.97,1756.02
2024-10-26,TX2054,Support Premium SLA,8129.83,4652.31
2024-10-27,TX2055,Security Firewall Shield,5195.27,3626.27
2024-10-27,TX2056,Security Firewall Shield,5094.01,3539.15
2024-10-28,TX2057,AI Marketing Agent,816.75,449.82
2024-10-28,TX2058,BI Analytics Platform,1182.92,819.49
2024-10-28,TX2058,AI Marketing Agent,758.06,489.61
2024-10-28,TX2059,Support Premium SLA,549.0,373.42
2024-10-28,TX2060,Consulting Implementation Package,2471.37,1527.83
2024-10-28,TX2061,CRM Enterprise Suite,1646.01,1032.61
2024-10-29,TX2062,AI Marketing Agent,2473.34,1541.7
2024-10-29,TX2063,Managed Database Storage,688.42,447.49
2024-10-29,TX2064,Elastic VPS Compute Instance,1037.12,592.14
2024-10-29,TX2064,Managed Database Storage,701.83,389.16
2024-10-29,TX2065,CRM Enterprise Suite,4647.7,2770.91
2024-10-29,TX2066,Elastic VPS Compute Instance,1097.71,719.77
2024-10-29,TX2066,Managed Database Storage,761.9,442.11
2024-10-30,TX2067,Elastic VPS Compute Instance,1267.46,825.14
2024-10-30,TX2068,BI Analytics Platform,4687.03,3259.77
2024-10-30,TX2068,AI Marketing Agent,3131.89,1766.65
2024-10-31,TX2069,Elastic VPS Compute Instance,993.66,646.76
2024-10-31,TX2069,Managed Database Storage,688.35,424.41
2024-10-31,TX2070,Consulting Implementation Package,7142.05,4858.17
2024-11-01,TX2071,Security Firewall Shield,2396.06,1381.5
2024-11-01,TX2072,Security Firewall Shield,2486.96,1626.21
2024-11-01,TX2073,Security Firewall Shield,2427.59,1640.36
2024-11-01,TX2074,Elastic VPS Compute Instance,873.75,604.37
2024-11-01,TX2074,Managed Database Storage,627.04,409.14
2024-11-02,TX2075,Elastic VPS Compute Instance,450.2,281.18
2024-11-02,TX2075,Managed Database Storage,347.67,223.44
2024-11-02,TX2076,AI Marketing Agent,1023.37,696.24
2024-11-02,TX2077,Consulting Implementation Package,3787.78,2407.48
2024-11-02,TX2078,CRM Enterprise Suite,2294.45,1272.41
2024-11-02,TX2078,Support Premium SLA,670.7,462.54
2024-11-02,TX2079,CRM Enterprise Suite,2054.05,1342.18
2024-11-03,TX2080,Elastic VPS Compute Instance,743.58,484.43
2024-11-03,TX2080,Managed Database Storage,484.81,282.33
2024-11-03,TX2081,Security Firewall Shield,2144.52,1391.43
2024-11-03,TX2082,Security Firewall Shield,2083.93,1269.28
2024-11-04,TX2083,Support Premium SLA,1487.97,963.74
2024-11-04,TX2084,Security Firewall Shield,2677.25,1515.29
2024-11-04,TX2085,Security Firewall Shield,2717.57,1762.82
2024-11-04,TX2086,Security Firewall Shield,2536.63,1775.42
2024-11-05,TX2087,Elastic VPS Compute Instance,2289.04,1275.53
2024-11-05,TX2087,Managed Database Storage,1667.23,1161.35
2024-11-05,TX2088,Support Premium SLA,3726.3,2276.9
2024-11-06,TX2089,Support Premium SLA,396.21,269.67
2024-11-06,TX2090,CRM Enterprise Suite,1070.61,714.48
2024-11-06,TX2090,Support Premium SLA,388.51,246.72
2024-11-06,TX2090,Consulting Implementation Package,1808.26,1194.84
2024-11-06,TX2091,CRM Enterprise Suite,1137.54,775.55
2024-11-06,TX2091,Support Premium SLA,335.27,204.72
2024-11-06,TX2092,BI Analytics Platform,844.92,506.15
2024-11-06,TX2093,Managed Database Storage,158.26,102.89
2024-11-07,TX2094,AI Marketing Agent,1468.78,985.81
2024-11-07,TX2095,Elastic VPS Compute Instance,566.21,376.16
2024-11-07,TX2095,Managed Database Storage,410.68,275.02
2024-11-07,TX2096,AI Marketing Agent,1596.09,982.13
2024-11-07,TX2097,CRM Enterprise Suite,2694.41,1812.46
2024-11-07,TX2097,Support Premium SLA,899.27,510.81
2024-11-08,TX2098,Security Firewall Shield,1823.91,1152.12
2024-11-08,TX2099,Elastic VPS Compute Instance,680.32,374.76
2024-11-08,TX2099,Managed Database Storage,407.61,244.03
2024-11-08,TX2100,CRM Enterprise Suite,2958.9,1790.04
2024-11-08,TX2101,AI Marketing Agent,1348.86,822.03
2024-11-08,TX2102,Elastic VPS Compute Instance,646.95,423.31
2024-11-08,TX2102,Managed Database Storage,420.27,255.64
2024-11-09,TX2103,Serverless GPU Cluster,1975.96,1219.77
2024-11-09,TX2104,CRM Enterprise Suite,1503.62,880.57
2024-11-09,TX2104,Support Premium SLA,475.3,288.03
2024-11-09,TX2104,Consulting Implementation Package,2545.6,1486.86
2024-11-09,TX2105,CRM Enterprise Suite,1520.06,852.72
2024-11-09,TX2105,Support Premium SLA,535.54,343.02
2024-11-10,TX2106,Support Premium SLA,2669.51,1735.8
2024-11-10,TX2107,Managed Database Storage,1197.66,770.0
2024-11-10,TX2108,Managed Database Storage,1197.72,742.02
2024-11-10,TX2109,Managed Database Storage,1299.83,788.96
2024-11-11,TX2110,Support Premium SLA,1056.75,718.06
2024-11-11,TX2111,CRM Enterprise Suite,3323.1,2086.45
2024-11-11,TX2111,Support Premium SLA,1103.09,685.99
2024-11-11,TX2112,Security Firewall Shield,2217.86,1228.35
2024-11-11,TX2113,Elastic VPS Compute Instance,627.66,377.34
2024-11-11,TX2113,Managed Database Storage,512.14,310.88
2024-11-12,TX2114,Support Premium SLA,2563.08,1563.03
2024-11-12,TX2115,Managed Database Storage,1155.29,735.95
2024-11-12,TX2116,AI Marketing Agent,4137.08,2606.53
2024-11-13,TX2117,Managed Database Storage,505.16,323.9
2024-11-13,TX2118,Support Premium SLA,1017.8,676.56
2024-11-13,TX2119,Security Firewall Shield,1934.96,1300.19
2024-11-13,TX2120,AI Marketing Agent,1542.54,1014.56
2024-11-13,TX2121,Managed Database Storage,544.56,377.56
2024-11-14,TX2122,CRM Enterprise Suite,5328.0,2944.97
2024-11-14,TX2122,Support Premium SLA,1731.09,1002.94
2024-11-14,TX2123,Elastic VPS Compute Instance,1075.54,592.77
2024-11-15,TX2124,Security Firewall Shield,1436.59,929.65
2024-11-15,TX2125,Support Premium SLA,759.41,519.97
2024-11-15,TX2126,CRM Enterprise Suite,2406.96,1411.74
2024-11-15,TX2126,Support Premium SLA,725.57,499.96
2024-11-15,TX2126,Consulting Implementation Package,3402.71,1902.25
2024-11-16,TX2127,Consulting Implementation Package,2685.8,1853.65
2024-11-16,TX2128,Consulting Implementation Package,2813.17,1695.62
2024-11-16,TX2129,Support Premium SLA,543.39,307.13
2024-11-17,TX2130,CRM Enterprise Suite,1964.09,1223.39
2024-11-17,TX2130,Support Premium SLA,673.72,396.5
2024-11-17,TX2130,Consulting Implementation Package,3071.66,1820.67
2024-11-17,TX2131,Support Premium SLA,642.89,383.22
2024-11-17,TX2132,BI Analytics Platform,1611.35,1080.34
2024-11-17,TX2132,AI Marketing Agent,916.91,578.45
2024-11-17,TX2133,Support Premium SLA,677.91,404.51
2024-11-17,TX2134,Security Firewall Shield,1241.03,796.18
2024-11-18,TX2135,Consulting Implementation Package,4152.07,2729.66
2024-11-18,TX2136,Consulting Implementation Package,4073.64,2407.09
2024-11-18,TX2137,Managed Database Storage,377.58,231.09
2024-11-18,TX2138,BI Analytics Platform,1838.2,1044.62
2024-11-18,TX2138,AI Marketing Agent,1058.63,611.01
2024-11-19,TX2139,Serverless GPU Cluster,1190.57,776.45
2024-11-19,TX2139,Security Firewall Shield,650.34,375.39
2024-11-19,TX2140,AI Marketing Agent,525.92,330.69
2024-11-19,TX2141,AI Marketing Agent,515.83,338.57
2024-11-19,TX2142,Support Premium SLA,314.32,177.92
2024-11-20,TX2143,Consulting Implementation Package,3765.01,2391.15
2024-11-20,TX2144,Consulting Implementation Package,4068.51,2394.25
2024-11-21,TX2145,Support Premium SLA,2051.48,1424.63
2024-11-21,TX2146,AI Marketing Agent,3554.24,2212.63
2024-11-22,TX2147,Security Firewall Shield,1871.51,1255.59
2024-11-22,TX2148,Elastic VPS Compute Instance,631.61,399.51
2024-11-22,TX2148,Managed Database Storage,401.76,223.58
2024-11-22,TX2149,BI Analytics Platform,2155.47,1390.22
2024-11-23,TX2150,AI Marketing Agent,1766.88,1223.94
2024-11-23,TX2151,AI Marketing Agent,1724.3,1103.97
2024-11-23,TX2152,Consulting Implementation Package,6233.05,4194.08
2024-11-24,TX2153,AI Marketing Agent,950.33,648.72
2024-11-24,TX2154,Serverless GPU Cluster,2184.63,1276.29
2024-11-24,TX2154,Security Firewall Shield,1029.12,598.75
2024-11-24,TX2155,AI Marketing Agent,930.88,597.3
2024-11-24,TX2156,Managed Database Storage,278.86,170.57
2024-11-24,TX2157,Serverless GPU Cluster,2082.68,1407.85
2024-11-25,TX2158,Serverless GPU Cluster,4093.87,2804.32
2024-11-25,TX2158,Security Firewall Shield,1972.26,1189.3
2024-11-25,TX2159,Elastic VPS Compute Instance,654.12,383.01
2024-11-25,TX2159,Managed Database Storage,437.87,292.09
2024-11-26,TX2160,Elastic VPS Compute Instance,751.01,444.01
2024-11-26,TX2160,Managed Database Storage,573.28,386.04
2024-11-26,TX2161,Serverless GPU Cluster,4659.81,2859.08
2024-11-26,TX2161,Security Firewall Shield,2393.23,1555.92
2024-11-26,TX2162,Managed Database Storage,559.2,315.57
2024-11-27,TX2163,Support Premium SLA,2589.64,1666.64
2024-11-27,TX2164,Security Firewall Shield,4721.47,2916.76
2024-11-28,TX2165,Consulting Implementation Package,2440.5,1557.02
2024-11-28,TX2166,Managed Database Storage,216.38,124.46
2024-11-28,TX2167,Security Firewall Shield,914.51,604.06
2024-11-28,TX2168,CRM Enterprise Suite,1379.5,937.26
2024-11-29,TX2169,Security Firewall Shield,2699.88,1572.71
2024-11-29,TX2170,Elastic VPS Compute Instance,790.3,446.01
2024-11-29,TX2171,Security Firewall Shield,2287.9,1266.46
2024-11-29,TX2172,Support Premium SLA,1266.82,818.74
2024-11-30,TX2173,Security Firewall Shield,1422.26,911.76
2024-11-30,TX2174,Support Premium SLA,802.24,507.02
2024-11-30,TX2175,AI Marketing Agent,1089.48,637.12
2024-11-30,TX2176,Consulting Implementation Package,4167.58,2536.54
2024-11-30,TX2177,CRM Enterprise Suite,2296.85,1468.08
2024-11-30,TX2177,Support Premium SLA,730.27,456.06
2024-12-01,TX2178,CRM Enterprise Suite,5290.88,3693.92
2024-12-01,TX2179,AI Marketing Agent,2695.8,1537.86
2024-12-02,TX2180,Elastic VPS Compute Instance,1000.51,654.61
2024-12-02,TX2180,Managed Database Storage,696.56,425.35
2024-12-02,TX2181,Serverless GPU Cluster,5320.04,3267.73
2024-12-02,TX2182,AI Marketing Agent,2384.75,1568.31
2024-12-03,TX2183,AI Marketing Agent,2960.36,1935.68
2024-12-03,TX2184,Managed Database Storage,862.54,602.65
2024-12-03,TX2185,Security Firewall Shield,3883.25,2210.58
2024-12-04,TX2186,Elastic VPS Compute Instance,615.78,348.3
2024-12-04,TX2186,Managed Database Storage,469.68,309.36
2024-12-04,TX2187,AI Marketing Agent,1683.79,1072.17
2024-12-04,TX2188,AI Marketing Agent,1536.72,908.39
2024-12-04,TX2189,Managed Database Storage,521.8,293.21
2024-12-05,TX2190,Support Premium SLA,2800.64,1576.34
2024-12-05,TX2191,Support Premium SLA,2544.34,1740.66
2024-12-06,TX2192,BI Analytics Platform,2624.22,1518.85
2024-12-06,TX2193,Elastic VPS Compute Instance,668.61,400.17
2024-12-06,TX2193,Managed Database Storage,522.72,305.27
2024-12-06,TX2194,Managed Database Storage,528.1,318.58
2024-12-06,TX2195,Managed Database Storage,484.57,271.56
2024-12-06,TX2196,CRM Enterprise Suite,3424.55,2150.13
2024-12-06,TX2196,Support Premium SLA,1122.0,628.48
2024-12-07,TX2197,Elastic VPS Compute Instance,661.99,443.57
2024-12-07,TX2198,Security Firewall Shield,1808.38,1058.01
2024-12-07,TX2199,Elastic VPS Compute Instance,610.56,385.26
2024-12-07,TX2199,Managed Database Storage,521.31,355.54
2024-12-07,TX2200,Serverless GPU Cluster,3754.85,2431.76
2024-12-07,TX2200,Security Firewall Shield,1860.35,1171.92
2024-12-08,TX2201,Serverless GPU Cluster,5343.23,3198.72
2024-12-08,TX2201,Security Firewall Shield,2969.09,1781.31
2024-12-08,TX2202,Security Firewall Shield,3013.55,1960.08
2024-12-08,TX2203,Managed Database Storage,659.95,461.38
2024-12-09,TX2204,Consulting Implementation Package,5387.0,3497.65
2024-12-09,TX2205,Elastic VPS Compute Instance,732.83,464.37
2024-12-09,TX2205,Managed Database Storage,498.99,329.13
2024-12-09,TX2206,Security Firewall Shield,2120.59,1314.3
2024-12-09,TX2207,AI Marketing Agent,1720.78,961.95
2024-12-10,TX2208,CRM Enterprise Suite,1933.97,1226.8
2024-12-10,TX2208,Support Premium SLA,590.93,409.89
2024-12-10,TX2209,Serverless GPU Cluster,2442.36,1407.52
2024-12-10,TX2209,Security Firewall Shield,1103.49,721.13
2024-12-10,TX2210,Serverless GPU Cluster,2166.05,1256.61
2024-12-11,TX2211,BI Analytics Platform,2219.04,1398.83
2024-12-11,TX2211,AI Marketing Agent,1323.12,746.9
2024-12-11,TX2212,BI Analytics Platform,1950.7,1204.67
2024-12-11,TX2212,AI Marketing Agent,1260.68,836.37
2024-12-11,TX2213,AI Marketing Agent,1225.89,738.15
2024-12-11,TX2214,Elastic VPS Compute Instance,526.04,341.79
2024-12-11,TX2214,Managed Database Storage,386.82,258.91
2024-12-11,TX2215,BI Analytics Platform,1946.64,1341.38
2024-12-12,TX2216,Elastic VPS Compute Instance,358.83,209.99
2024-12-12,TX2216,Managed Database Storage,278.53,169.87
2024-12-12,TX2217,Security Firewall Shield,1025.67,587.57
2024-12-12,TX2218,Serverless GPU Cluster,2380.0,1663.32
2024-12-13,TX2219,AI Marketing Agent,3929.14,2707.37
2024-12-13,TX2220,Support Premium SLA,3117.33,1967.02
2024-12-14,TX2221,Security Firewall Shield,4446.45,3007.16
2024-12-14,TX2222,AI Marketing Agent,2992.42,1879.67
2024-12-15,TX2223,Serverless GPU Cluster,1814.11,1167.45
2024-12-15,TX2224,Elastic VPS Compute Instance,286.69,161.51
2024-12-15,TX2224,Managed Database Storage,220.28,146.11
2024-12-15,TX2225,Serverless GPU Cluster,1807.13,1028.54
2024-12-16,TX2226,Elastic VPS Compute Instance,659.35,444.34
2024-12-16,TX2226,Managed Database Storage,469.64,313.39
2024-12-16,TX2227,Security Firewall Shield,2237.9,1468.76
2024-12-16,TX2228,Consulting Implementation Package,5577.64,3097.96
2024-12-17,TX2229,Elastic VPS Compute Instance,872.45,519.52
2024-12-17,TX2229,Managed Database Storage,660.92,389.59
2024-12-17,TX2230,AI Marketing Agent,2089.89,1262.34
2024-12-17,TX2231,Support Premium SLA,1485.73,836.68
2024-12-17,TX2232,Elastic VPS Compute Instance,943.59,651.59
2024-12-17,TX2232,Managed Database Storage,594.55,376.39
2024-12-18,TX2233,CRM Enterprise Suite,1416.64,844.07
2024-12-18,TX2233,Support Premium SLA,460.37,280.62
2024-12-18,TX2233,Consulting Implementation Package,2601.44,1605.3
2024-12-18,TX2234,AI Marketing Agent,673.98,431.41
2024-12-18,TX2235,Consulting Implementation Package,2392.19,1500.74
2024-12-18,TX2236,AI Marketing Agent,773.98,532.43
2024-12-18,TX2237,Elastic VPS Compute Instance,284.8,177.87
2024-12-18,TX2237,Managed Database Storage,202.58,141.57
2024-12-19,TX2238,Security Firewall Shield,2431.46,1647.83
2024-12-19,TX2239,Managed Database Storage,682.24,396.57
2024-12-19,TX2240,Elastic VPS Compute Instance,814.94,561.97
2024-12-19,TX2240,Managed Database Storage,592.41,336.17
2024-12-19,TX2241,Consulting Implementation Package,6320.18,4251.06
2024-12-20,TX2242,AI Marketing Agent,1889.03,1146.82
2024-12-20,TX2243,Serverless GPU Cluster,5344.83,3643.55
2024-12-21,TX2244,Managed Database Storage,949.25,645.69
2024-12-21,TX2245,BI Analytics Platform,4896.19,3284.8
2024-12-21,TX2246,Managed Database Storage,953.37,637.33
2024-12-21,TX2247,Elastic VPS Compute Instance,1489.85,887.51
2024-12-22,TX2248,Managed Database Storage,2587.32,1454.43
2024-12-22,TX2249,Elastic VPS Compute Instance,3420.94,2088.3
2024-12-22,TX2249,Managed Database Storage,2319.28,1335.97
2024-12-22,TX2250,Managed Database Storage,2454.01,1605.52
2024-12-23,TX2251,Managed Database Storage,192.74,116.01
2024-12-23,TX2252,CRM Enterprise Suite,1250.96,871.1
2024-12-23,TX2252,Support Premium SLA,414.77,268.0
2024-12-23,TX2252,Consulting Implementation Package,2077.35,1398.83
2024-12-23,TX2253,Elastic VPS Compute Instance,286.38,163.2
2024-12-23,TX2253,Managed Database Storage,204.29,138.77
2024-12-23,TX2254,AI Marketing Agent,685.52,471.92
2024-12-23,TX2255,CRM Enterprise Suite,1409.37,878.12
2024-12-23,TX2255,Support Premium SLA,472.15,302.62
2024-12-24,TX2256,Serverless GPU Cluster,6413.62,4263.27
2024-12-24,TX2256,Security Firewall Shield,3124.04,1800.15
2024-12-24,TX2257,AI Marketing Agent,2640.75,1651.49
2024-12-25,TX2258,AI Marketing Agent,3623.15,2209.39
2024-12-25,TX2259,BI Analytics Platform,6005.21,3434.72
2024-12-26,TX2260,Security Firewall Shield,756.1,457.54
2024-12-26,TX2261,CRM Enterprise Suite,1073.66,601.49
2024-12-26,TX2261,Support Premium SLA,368.52,204.11
2024-12-26,TX2261,Consulting Implementation Package,1824.14,1040.26
2024-12-26,TX2262,Support Premium SLA,392.93,272.88
2024-12-26,TX2263,Consulting Implementation Package,1699.86,1075.04
2024-12-26,TX2264,Support Premium SLA,372.45,258.81
2024-12-27,TX2265,CRM Enterprise Suite,2654.07,1631.92
2024-12-27,TX2265,Support Premium SLA,896.97,535.29
2024-12-27,TX2265,Consulting Implementation Package,4799.06,3003.83
2024-12-27,TX2266,Support Premium SLA,936.44,576.78
2024-12-28,TX2267,Serverless GPU Cluster,3259.6,1844.44
2024-12-28,TX2267,Security Firewall Shield,1436.53,928.18
2024-12-28,TX2268,BI Analytics Platform,2095.62,1220.5
2024-12-28,TX2268,AI Marketing Agent,1315.46,845.76
2024-12-28,TX2269,Support Premium SLA,831.11,538.17
2024-12-28,TX2270,BI Analytics Platform,2100.24,1203.03
2024-12-28,TX2271,Security Firewall Shield,1391.67,778.23
2024-12-29,TX2272,Support Premium SLA,3823.17,2550.49
2024-12-29,TX2273,Elastic VPS Compute Instance,2427.79,1502.73
2024-12-29,TX2273,Managed Database Storage,1898.67,1060.83
2024-12-30,TX2274,Support Premium SLA,5645.73,3947.66
2024-12-30,TX2275,Support Premium SLA,6376.08,3562.11
2024-12-31,TX2276,Managed Database Storage,569.16,372.38
2024-12-31,TX2277,Consulting Implementation Package,6598.19,4602.58
2024-12-31,TX2278,AI Marketing Agent,1877.64,1100.07
