TransactionID,Product,UnitPrice,Revenue,Expenses,Date
FDG33,Seafood,172.0764,2748.4224,1641.71,2025-12-11
FDV51,Meat,165.7842,1823.6262,1327.51,2025-12-12
NCQ18,Household,100.37,1298.31,716.45,2025-12-13
NCL53,Health and Hygiene,177.9028,1416.8224,836.32,2025-12-14
FDQ39,Meat,189.3846,4777.115,3543.69,2025-12-15
FDF46,Snack Foods,115.8834,1036.6506,697.33,2025-12-16
NCA06,Household,34.719,768.999,463.19,2025-12-17
FDV26,Dairy,193.0794,975.397,549.54,2025-12-18
FDJ04,Frozen Foods,119.9124,948.0992,526.8,2025-12-19
FDE28,Frozen Foods,231.8668,230.3668,137.98,2025-12-20
NCZ29,Health and Hygiene,125.7362,3020.0688,2193.47,2025-12-21
FDW43,Fruits and Vegetables,226.3036,910.8144,576.71,2025-12-22
FDZ49,Canned,219.7798,2644.5576,1835.5,2025-12-23
NCJ05,Health and Hygiene,151.5682,1982.0866,1454.17,2025-12-24
NCP29,Health and Hygiene,64.2168,1278.336,807.41,2025-12-25
FDS16,Frozen Foods,147.976,732.38,430.83,2025-12-26
FDZ45,Snack Foods,196.7084,3174.5344,2074.32,2025-12-27
NCP29,Health and Hygiene,65.4168,127.8336,93.53,2025-12-28
FDZ58,Snack Foods,121.0072,2940.1728,2090.09,2025-12-29
FDV55,Fruits and Vegetables,145.1444,3918.8988,2206.99,2025-12-30
NCV53,Health and Hygiene,237.988,7190.64,4950.86,2025-12-31
FDV47,Breads,84.5566,253.6698,168.53,2026-01-01
FDD45,Fruits and Vegetables,95.4436,567.2616,414.95,2026-01-02
FDP26,Dairy,105.9306,209.0612,120.1,2026-01-03
DRD37,Soft Drinks,45.106,1398.18,918.33,2026-01-04
FDT09,Snack Foods,131.0284,131.8284,95.69,2026-01-05
FDM03,Meat,109.1938,2036.6822,1287.19,2026-01-06
FDW09,Snack Foods,78.8302,713.0718,460.93,2026-01-07
FDX10,Snack Foods,37.1874,247.0118,139.34,2026-01-08
FDZ60,Baking Goods,108.9596,539.298,326.61,2026-01-09
FDM58,Snack Foods,113.4544,2908.2144,1788.26,2026-01-10
FDV32,Fruits and Vegetables,61.851,1454.773,1075.11,2026-01-11
FDU07,Fruits and Vegetables,150.4366,151.1366,91.67,2026-01-12
FDS51,Meat,62.7194,1857.582,1192.89,2026-01-13
NCT17,Health and Hygiene,190.0214,2449.4782,1676.08,2026-01-14
FDA01,Canned,60.2904,117.1808,68.25,2026-01-15
FDW25,Canned,84.2224,852.224,551.63,2026-01-16
FDS01,Canned,179.0686,5688.5952,3968.98,2026-01-17
NCV18,Household,84.625,2496.75,1806.08,2026-01-18
FDZ04,Frozen Foods,61.351,822.263,555.23,2026-01-19
DRN59,Hard Drinks,47.306,652.484,446.18,2026-01-20
FDD36,Baking Goods,119.8124,1896.1984,1090.8,2026-01-21
FDT56,Fruits and Vegetables,59.1246,753.0198,556.6,2026-01-22
FDP09,Snack Foods,212.1902,424.7804,244.89,2026-01-23
FDA33,Snack Foods,146.2076,2364.9216,1667.12,2026-01-24
FDH14,Canned,142.0838,280.9676,169.41,2026-01-25
NCF18,Household,191.5504,5944.2624,4379.25,2026-01-26
FDF59,Starchy Foods,128.102,885.514,614.54,2026-01-27
FDC29,Frozen Foods,115.7176,1374.2112,963.0,2026-01-28
FDD32,Fruits and Vegetables,80.8276,1868.2348,1109.38,2026-01-29
FDZ08,Fruits and Vegetables,80.8592,82.5592,52.72,2026-01-30
FDT21,Snack Foods,248.8092,6474.2392,4360.81,2026-01-31
FDM33,Snack Foods,218.5798,4407.596,3102.92,2026-02-01
NCK07,Others,166.1526,2466.789,1408.02,2026-02-02
NCL41,Health and Hygiene,36.2216,346.216,257.06,2026-02-03
FDZ36,Baking Goods,188.224,5779.144,4207.47,2026-02-04
FDW51,Meat,213.356,3835.008,2316.61,2026-02-05
FDS47,Breads,89.1856,1581.9408,1130.38,2026-02-06
FDV02,Dairy,172.4106,2908.8802,1901.43,2026-02-07
NCU18,Household,139.8496,1270.3464,816.02,2026-02-08
NCX17,Health and Hygiene,233.03,5592.72,3427.7,2026-02-09
FDI12,Baking Goods,89.6856,878.856,585.49,2026-02-10
DRH51,Dairy,89.3856,1318.284,917.5,2026-02-11
NCP30,Household,37.4822,942.7728,596.01,2026-02-12
FDG08,Fruits and Vegetables,172.6764,2061.3168,1393.13,2026-02-13
FDX35,Breads,228.2036,4781.7756,3298.77,2026-02-14
FDY26,Dairy,210.5244,6775.1808,4689.95,2026-02-15
NCM43,Others,162.621,815.605,457.06,2026-02-16
NCZ54,Household,160.9552,162.4552,117.28,2026-02-17
FDO16,Frozen Foods,81.925,3079.325,1975.85,2026-02-18
FDR22,Snack Foods,112.0544,223.7088,134.78,2026-02-19
FDJ16,Frozen Foods,59.5246,810.9444,485.23,2026-02-20
FDT47,Breads,95.7068,1166.4816,754.25,2026-02-21
FDZ23,Baking Goods,187.124,3728.48,2711.97,2026-02-22
NCB31,Household,261.691,3155.892,1974.55,2026-02-23
FDM15,Meat,149.9366,1662.5026,1163.66,2026-02-24
FDX27,Dairy,92.9436,2174.5028,1238.08,2026-02-25
NCS54,Household,177.937,2293.681,1479.91,2026-02-26
NCJ30,Household,169.179,2037.348,1524.62,2026-02-27
FDD58,Snack Foods,98.77,1697.79,1195.39,2026-02-28
DRJ23,Hard Drinks,187.6872,2836.308,1679.39,2026-03-01
FDS14,Dairy,157.4288,2042.6744,1328.33,2026-03-02
FDR27,Meat,133.7942,2384.8956,1423.13,2026-03-03
FDT49,Canned,106.628,639.168,403.9,2026-03-04
FDX26,Dairy,180.4292,4013.4424,2833.56,2026-03-05
NCW53,Health and Hygiene,193.4162,2116.5782,1490.59,2026-03-06
FDS19,Fruits and Vegetables,74.3012,1669.8264,994.58,2026-03-07
DRF15,Dairy,154.934,1225.072,899.75,2026-03-08
DRH01,Soft Drinks,172.8738,3649.2498,2439.57,2026-03-09
FDJ12,Baking Goods,206.8296,4154.592,2600.71,2026-03-10
NCE42,Household,234.9958,13086.9648,8511.59,2026-03-11
DRL37,Soft Drinks,42.377,1211.756,813.11,2026-03-12
FDJ36,Baking Goods,101.4332,1948.1308,1289.62,2026-03-13
NCH18,Household,245.2802,10072.8882,6519.99,2026-03-14
DRI11,Hard Drinks,116.0834,1267.0174,824.81,2026-03-15
NCO17,Health and Hygiene,120.944,2037.348,1192.42,2026-03-16
FDS49,Canned,79.6644,1571.288,1119.62,2026-03-17
FDX43,Fruits and Vegetables,165.85,1830.95,1205.41,2026-03-18
NCS17,Health and Hygiene,93.4436,1701.7848,980.6,2026-03-19
NCC42,Health and Hygiene,140.8838,2247.7408,1580.68,2026-03-20
NCM26,Others,153.434,3981.484,2932.32,2026-03-21
FDU32,Fruits and Vegetables,119.9414,1462.0968,1081.16,2026-03-22
FDU19,Fruits and Vegetables,173.8422,3448.844,2151.4,2026-03-23
NCM53,Health and Hygiene,108.128,1065.28,614.78,2026-03-24
FDG32,Fruits and Vegetables,220.8772,4225.1668,2761.91,2026-03-25
FDF04,Frozen Foods,259.7304,3616.6256,2070.6,2026-03-26
NCN55,Others,242.3538,5287.7836,3896.03,2026-03-27
FDJ34,Snack Foods,127.1704,3004.0896,1762.55,2026-03-28
FDT51,Meat,110.8544,111.8544,67.17,2026-03-29
FDT01,Canned,213.7902,1274.3412,804.53,2026-03-30
FDV28,Frozen Foods,34.9558,1120.5414,702.17,2026-03-31
FDD02,Canned,118.4124,3199.8348,2268.47,2026-04-01
FDW48,Baking Goods,79.0618,1208.427,774.92,2026-04-02
FDF44,Fruits and Vegetables,130.3968,3523.4136,2058.21,2026-04-03
FDY14,Dairy,264.5226,3436.1938,2073.54,2026-04-04
FDU59,Breads,162.6552,5685.932,3706.22,2026-04-05
FDQ10,Snack Foods,172.0422,517.3266,299.79,2026-04-06
FDV21,Snack Foods,123.9704,375.5112,252.47,2026-04-07
FDQ36,Baking Goods,37.2848,745.696,494.51,2026-04-08
FDH12,Baking Goods,107.128,319.584,221.45,2026-04-09
FDV40,Frozen Foods,72.2038,886.8456,654.08,2026-04-10
NCF07,Household,101.8016,1720.4272,1260.13,2026-04-11
FDA08,Fruits and Vegetables,164.2526,3946.8624,2917.58,2026-04-12
FDP33,Snack Foods,256.3672,255.6672,153.13,2026-04-13
FDS27,Meat,196.311,589.233,339.58,2026-04-14
DRD60,Soft Drinks,181.7634,2544.6876,1553.42,2026-04-15
FDM28,Frozen Foods,177.966,3415.554,2490.0,2026-04-16
NCU54,Household,210.727,4194.54,3122.46,2026-04-17
NCX05,Health and Hygiene,114.4492,579.246,418.14,2026-04-18
FDX59,Breads,33.3558,848.895,485.57,2026-04-19
FDE10,Snack Foods,133.0626,1573.9512,1163.91,2026-04-20
FDW16,Frozen Foods,91.6804,3858.9768,2449.18,2026-04-21
FDW07,Fruits and Vegetables,90.5514,2036.6822,1123.97,2026-04-22
FDG38,Canned,84.9224,1278.336,816.19,2026-04-23
DRC27,Dairy,246.2802,1228.401,686.94,2026-04-24
FDT43,Fruits and Vegetables,49.9324,259.662,171.06,2026-04-25
FDR44,Fruits and Vegetables,129.6968,1174.4712,725.48,2026-04-26
FDP26,Dairy,105.6306,627.1836,404.34,2026-04-27
NCE55,Household,178.237,7939.665,5340.49,2026-04-28
FDU39,Meat,60.4562,1125.8678,814.86,2026-04-29
FDK27,Meat,120.9756,2787.0388,1901.82,2026-04-30
FDP32,Fruits and Vegetables,127.2678,2416.1882,1538.65,2026-05-01
NCW54,Household,59.2588,916.1408,654.02,2026-05-02
FDA36,Baking Goods,186.5924,2591.2936,1894.54,2026-05-03
FDU24,Baking Goods,95.012,2050.664,1176.98,2026-05-04
FDX34,Snack Foods,122.2098,1205.098,791.01,2026-05-05
FDU27,Meat,48.8376,287.6256,174.56,2026-05-06
FDQ25,Canned,174.1422,517.3266,289.4,2026-05-07
FDY01,Canned,117.0834,1842.9344,1260.03,2026-05-08
FDH27,Dairy,145.8128,1725.7536,1246.95,2026-05-09
FDL10,Snack Foods,100.1042,1289.6546,751.33,2026-05-10
FDL15,Meat,153.6682,1829.6184,1303.57,2026-05-11
FDT24,Baking Goods,79.2328,154.4656,111.32,2026-05-12
NCN55,Others,238.3538,2163.1842,1585.33,2026-05-13
FDZ59,Baking Goods,164.95,4161.25,2509.47,2026-05-14
FDM57,Snack Foods,82.9908,1258.362,919.6,2026-05-15
FDD14,Canned,183.8266,1844.266,1132.62,2026-05-16
FDU19,Fruits and Vegetables,173.6422,517.3266,341.68,2026-05-17
DRJ39,Dairy,219.3482,8323.8316,4662.19,2026-05-18
FDI04,Frozen Foods,198.4426,5536.7928,3093.83,2026-05-19
NCQ54,Household,168.4474,2358.2636,1636.81,2026-05-20
FDW12,Baking Goods,144.3444,3483.4656,2225.57,2026-05-21
FDQ32,Fruits and Vegetables,122.8388,2972.1312,1787.02,2026-05-22
DRG49,Soft Drinks,246.1486,5375.6692,3161.34,2026-05-23
FDP58,Snack Foods,220.7482,4380.964,2996.54,2026-05-24
FDD57,Fruits and Vegetables,96.2094,952.094,523.73,2026-05-25
DRG23,Hard Drinks,153.8682,1829.6184,1301.18,2026-05-26
NCZ17,Health and Hygiene,39.1506,1480.0734,837.5,2026-05-27
DRJ11,Hard Drinks,188.4872,3592.6568,2113.55,2026-05-28
FDG16,Frozen Foods,215.1192,2157.192,1353.09,2026-05-29
FDZ51,Meat,96.6094,2189.8162,1416.75,2026-05-30
NCN43,Others,123.773,3325.671,2065.24,2026-05-31
NCN30,Household,95.741,965.41,592.9,2026-06-01
FDP39,Meat,52.3324,1298.31,964.36,2026-06-02
FDP34,Snack Foods,157.663,2659.871,1804.23,2026-06-03
FDM44,Fruits and Vegetables,103.699,412.796,228.97,2026-06-04
FDC28,Frozen Foods,109.1254,1627.881,1035.39,2026-06-05
DRC24,Soft Drinks,153.4998,2922.1962,2118.6,2026-06-06
FDN46,Snack Foods,100.8332,1537.998,938.63,2026-06-07
NCN53,Health and Hygiene,37.0874,423.4488,240.9,2026-06-08
FDY32,Fruits and Vegetables,163.221,326.242,228.92,2026-06-09
NCW06,Household,193.1162,2501.4106,1678.95,2026-06-10
FDY48,Baking Goods,103.8332,1743.0644,1157.5,2026-06-11
NCP29,Health and Hygiene,65.9168,958.752,537.59,2026-06-12
FDB60,Baking Goods,195.0136,194.4136,112.39,2026-06-13
DRE60,Soft Drinks,226.172,3848.324,2595.73,2026-06-14
FDN51,Meat,260.7936,4697.8848,2779.1,2026-06-15
DRE15,Dairy,74.2012,1290.3204,839.76,2026-06-16
DRG15,Dairy,60.1536,1102.5648,726.56,2026-06-17
FDX55,Fruits and Vegetables,216.9166,217.7166,132.09,2026-06-18
FDC57,Fruits and Vegetables,194.282,1544.656,1142.56,2026-06-19
FDA25,Canned,103.699,1651.184,1186.36,2026-06-20
NCK29,Health and Hygiene,122.473,1354.903,940.95,2026-06-21
FDP48,Baking Goods,183.095,5492.85,3106.75,2026-06-22
FDP49,Breakfast,54.5614,1713.1034,978.57,2026-06-23
FDL38,Canned,87.4172,178.4344,115.72,2026-06-24
FDZ21,Snack Foods,98.241,1930.82,1124.01,2026-06-25
FDQ44,Fruits and Vegetables,122.3756,2544.6876,1897.45,2026-06-26
NCB42,Health and Hygiene,116.9492,1969.4364,1145.63,2026-06-27
FDY15,Dairy,155.963,4537.427,2937.95,2026-06-28
NCW05,Health and Hygiene,108.3938,2787.0388,1735.84,2026-06-29
FDR23,Breads,177.637,3352.303,2272.45,2026-06-30
FDO34,Snack Foods,166.2816,2516.724,1449.15,2025-07-01
FDZ36,Baking Goods,185.324,3728.48,2371.55,2025-07-02
FDX58,Snack Foods,184.495,7873.085,4762.75,2025-07-03
NCJ18,Household,117.0124,1540.6612,1120.91,2025-07-04
FDP22,Snack Foods,50.9666,717.7324,400.58,2025-07-05
FDH57,Fruits and Vegetables,133.5284,263.6568,193.19,2025-07-06
DRF51,Dairy,37.4506,1062.6168,761.47,2025-07-07
FDD51,Dairy,44.2744,588.5672,358.74,2025-07-08
FDW04,Frozen Foods,131.531,1428.141,1010.92,2025-07-09
FDZ21,Snack Foods,94.841,193.082,107.4,2025-07-10
NCJ30,Household,168.679,4923.591,3660.07,2025-07-11
FDO45,Snack Foods,89.5856,1494.0552,979.08,2025-07-12
FDE41,Frozen Foods,86.5566,1183.7924,722.89,2025-07-13
DRD13,Soft Drinks,64.7168,3068.0064,1909.89,2025-07-14
NCC07,Household,106.9964,1788.3388,1007.34,2025-07-15
FDE51,Dairy,43.7086,1293.6494,967.48,2025-07-16
NCG43,Household,93.2462,1018.0082,567.9,2025-07-17
FDS59,Breads,110.157,2306.997,1571.02,2025-07-18
FDV16,Frozen Foods,32.9558,101.8674,65.05,2025-07-19
FDC03,Dairy,194.1794,3316.3498,2453.38,2025-07-20
FDV60,Baking Goods,197.211,3535.398,2118.41,2025-07-21
FDJ60,Baking Goods,165.3184,1651.184,1083.87,2025-07-22
FDX20,Fruits and Vegetables,225.172,452.744,292.69,2025-07-23
FDD17,Frozen Foods,237.7906,1188.453,820.71,2025-07-24
FDD08,Fruits and Vegetables,37.4506,796.9626,449.17,2025-07-25
FDX45,Snack Foods,156.663,2816.334,1658.14,2025-07-26
FDM25,Breakfast,173.8712,4570.0512,2709.64,2025-07-27
NCT42,Household,147.5392,2684.5056,1872.79,2025-07-28
FDT02,Dairy,36.1874,423.4488,248.91,2025-07-29
FDV34,Snack Foods,74.0038,1034.6532,687.73,2025-07-30
NCR41,Health and Hygiene,95.9094,2285.0256,1355.13,2025-07-31
FDT31,Fruits and Vegetables,188.0872,2458.1336,1775.57,2025-08-01
FDF33,Seafood,107.5596,431.4384,318.59,2025-08-02
NCU29,Health and Hygiene,145.976,585.904,383.0,2025-08-03
NCB55,Household,57.8562,651.8182,404.43,2025-08-04
NCU18,Household,139.7496,3952.1888,2358.71,2025-08-05
FDZ59,Baking Goods,167.25,1830.95,1025.25,2025-08-06
NCI29,Health and Hygiene,140.9154,1134.5232,684.91,2025-08-07
FDL03,Meat,197.711,4910.275,3343.15,2025-08-08
NCQ06,Household,255.0014,5865.0322,3851.7,2025-08-09
FDY31,Fruits and Vegetables,148.2418,1618.5598,1195.81,2025-08-10
DRI03,Dairy,175.1028,1593.9252,1002.99,2025-08-11
FDL38,Canned,88.5172,2408.8644,1659.16,2025-08-12
FDR37,Breakfast,183.0292,8209.314,5318.52,2025-08-13
FDT59,Breads,228.5668,3225.1352,2104.45,2025-08-14
FDV28,Frozen Foods,34.3558,271.6464,163.95,2025-08-15
NCX53,Health and Hygiene,143.4154,3545.385,2272.56,2025-08-16
FDZ12,Baking Goods,141.947,4008.116,2581.86,2025-08-17
NCT05,Health and Hygiene,255.3672,767.0016,530.25,2025-08-18
FDW38,Dairy,55.8298,485.3682,358.26,2025-08-19
FDD33,Fruits and Vegetables,233.3642,3950.1914,2432.78,2025-08-20
FDV39,Meat,196.8426,593.2278,331.28,2025-08-21
DRE25,Soft Drinks,91.912,559.272,363.11,2025-08-22
FDC59,Starchy Foods,64.3168,127.8336,84.23,2025-08-23
FDF58,Snack Foods,64.951,1644.526,959.89,2025-08-24
NCP50,Others,78.6618,80.5618,56.56,2025-08-25
FDS33,Snack Foods,90.2514,974.0654,727.61,2025-08-26
FDP08,Fruits and Vegetables,192.0478,1549.9824,1145.68,2025-08-27
FDF29,Frozen Foods,131.531,2856.282,1683.55,2025-08-28
NCF30,Household,124.6362,3900.9222,2828.45,2025-08-29
FDI50,Canned,227.6352,2748.4224,1898.88,2025-08-30
FDD56,Fruits and Vegetables,177.1054,3151.8972,2019.64,2025-08-31
NCN41,Health and Hygiene,125.073,369.519,243.19,2025-09-01
FDE23,Starchy Foods,47.806,1071.938,771.71,2025-09-02
FDL26,Canned,155.0972,3894.93,2516.23,2025-09-03
NCB30,Household,196.9084,595.2252,371.8,2025-09-04
FDY50,Dairy,89.4172,2498.0816,1620.38,2025-09-05
NCK19,Others,192.2478,4068.7038,2709.05,2025-09-06
NCR38,Household,250.7724,251.6724,147.94,2025-09-07
FDI28,Frozen Foods,77.6302,950.7624,694.23,2025-09-08
FDO24,Baking Goods,158.8604,2693.8268,1844.83,2025-09-09
FDC45,Fruits and Vegetables,171.7106,1711.106,1157.83,2025-09-10
FDU27,Meat,48.8376,1294.3152,737.63,2025-09-11
FDS09,Snack Foods,49.8008,759.012,509.17,2025-09-12
DRE13,Soft Drinks,86.6198,2529.3742,1452.35,2025-09-13
FDV15,Meat,102.3648,1557.972,881.41,2025-09-14
FDH26,Canned,141.8496,2399.5432,1572.81,2025-09-15
FDI22,Snack Foods,210.8612,1254.3672,790.95,2025-09-16
FDJ26,Canned,215.7218,1923.4962,1284.44,2025-09-17
FDD26,Canned,184.0924,555.2772,315.31,2025-09-18
NCI55,Household,123.3414,4751.8146,3023.09,2025-09-19
FDA35,Baking Goods,122.2072,3552.7088,2078.18,2025-09-20
FDN21,Snack Foods,160.6236,1611.236,1204.27,2025-09-21
NCM43,Others,163.621,815.605,540.12,2025-09-22
FDD09,Fruits and Vegetables,179.5976,2173.1712,1494.03,2025-09-23
FDI24,Baking Goods,177.637,4234.488,2604.56,2025-09-24
NCN41,Health and Hygiene,121.373,369.519,210.24,2025-09-25
NCT53,Health and Hygiene,164.6526,657.8104,490.18,2025-09-26
FDQ47,Breads,33.8874,35.2874,21.43,2025-09-27
NCD42,Health and Hygiene,39.7506,227.7036,144.54,2025-09-28
FDI21,Snack Foods,63.1168,191.7504,130.39,2025-09-29
FDS48,Baking Goods,149.6708,300.9416,167.0,2025-09-30
FDW50,Dairy,166.1158,1169.8106,832.97,2025-10-01
FDO37,Breakfast,232.7326,3696.5216,2429.78,2025-10-02
FDS04,Frozen Foods,139.5838,4495.4816,2722.66,2025-10-03
FDP38,Canned,49.8008,303.6048,170.72,2025-10-04
NCF06,Household,258.9962,258.9962,150.87,2025-10-05
FDR35,Breads,198.3742,2587.9646,1886.64,2025-10-06
FDB04,Dairy,86.1856,1494.0552,1026.72,2025-10-07
FDK16,Frozen Foods,96.0094,1713.7692,1028.23,2025-10-08
FDM57,Snack Foods,85.1908,671.1264,377.92,2025-10-09
FDF45,Fruits and Vegetables,57.1904,1640.5312,1128.89,2025-10-10
FDH04,Frozen Foods,91.0488,1629.8784,1083.02,2025-10-11
FDL25,Breakfast,90.5804,183.7608,115.94,2025-10-12
FDK40,Frozen Foods,263.791,4996.829,3111.64,2025-10-13
FDV46,Snack Foods,139.818,1398.18,829.63,2025-10-14
FDU31,Fruits and Vegetables,218.7508,3255.762,2226.69,2025-10-15
NCQ53,Health and Hygiene,237.759,3545.385,2638.24,2025-10-16
FDD09,Fruits and Vegetables,182.0976,6157.3184,3602.91,2025-10-17
FDY19,Fruits and Vegetables,116.5466,2828.3184,1893.34,2025-10-18
FDI33,Snack Foods,91.7146,2462.7942,1563.47,2025-10-19
FDG08,Fruits and Vegetables,172.0764,4466.1864,2855.4,2025-10-20
FDE39,Dairy,117.4782,2026.0294,1217.3,2025-10-21
FDH53,Frozen Foods,82.8592,1733.7432,1239.67,2025-10-22
FDB09,Fruits and Vegetables,123.9046,1120.5414,725.05,2025-10-23
FDI22,Snack Foods,207.2612,4390.2852,2891.8,2025-10-24
FDX24,Baking Goods,92.4462,185.0924,113.08,2025-10-25
FDE09,Fruits and Vegetables,109.5228,994.7052,583.26,2025-10-26
FDJ57,Seafood,184.6582,5015.4714,2844.69,2025-10-27
DRC49,Soft Drinks,145.8128,2444.8176,1693.83,2025-10-28
FDU19,Fruits and Vegetables,170.5422,1551.9798,914.5,2025-10-29
FDU43,Fruits and Vegetables,238.6564,3575.346,2459.89,2025-10-30
FDA50,Dairy,96.041,868.869,545.72,2025-10-31
NCM29,Health and Hygiene,129.6626,1836.2764,1162.65,2025-11-01
FDQ13,Canned,82.5908,1510.0344,972.21,2025-11-02
FDB26,Canned,55.264,1544.656,963.16,2025-11-03
FDI21,Snack Foods,62.9168,1406.1696,801.69,2025-11-04
FDV25,Canned,219.7456,884.1824,541.05,2025-11-05
FDQ23,Breads,102.9332,1845.5976,1260.08,2025-11-06
FDJ41,Frozen Foods,261.2594,1046.6376,715.02,2025-11-07
NCO42,Household,144.1102,1749.7224,1062.51,2025-11-08
FDQ13,Canned,84.6908,3691.1952,2369.82,2025-11-09
FDU47,Breads,138.7838,280.9676,165.4,2025-11-10
FDW57,Snack Foods,177.4028,3896.2616,2306.88,2025-11-11
DRN47,Hard Drinks,179.166,3056.022,1694.9,2025-11-12
FDW28,Frozen Foods,194.7452,5872.356,4283.0,2025-11-13
NCN42,Household,145.6418,3384.2614,2003.96,2025-11-14
FDR60,Baking Goods,78.2328,1004.0264,597.9,2025-11-15
FDO09,Snack Foods,262.891,788.973,478.05,2025-11-16
FDX45,Snack Foods,156.163,2816.334,1620.75,2025-11-17
FDH27,Dairy,145.3128,1869.5664,1267.29,2025-11-18
FDO08,Fruits and Vegetables,163.1526,1808.9786,1022.12,2025-11-19
FDG10,Snack Foods,55.4588,343.5528,198.18,2025-11-20
FDZ40,Frozen Foods,54.9298,1348.245,915.39,2025-11-21
FDZ27,Dairy,51.435,499.35,308.56,2025-11-22
FDZ46,Snack Foods,112.1228,1215.7508,840.8,2025-11-23
FDI46,Snack Foods,253.3724,755.0172,499.43,2025-11-24
NCW53,Health and Hygiene,193.1162,2693.8268,1619.54,2025-11-25
FDY52,Frozen Foods,60.1536,490.0288,333.3,2025-11-26
FDU07,Fruits and Vegetables,149.1366,4231.8248,2425.91,2025-11-27
NCQ05,Health and Hygiene,149.2708,2407.5328,1582.43,2025-11-28
FDT16,Frozen Foods,260.2278,4165.2448,2655.05,2025-11-29
NCJ17,Health and Hygiene,86.4224,511.3344,308.63,2025-11-30
NCY29,Health and Hygiene,56.493,509.337,341.66,2025-12-01
NCQ18,Household,98.57,2496.75,1808.31,2025-12-02
FDS02,Dairy,196.1794,2926.191,2194.0,2025-12-03
NCK31,Others,50.2666,820.2656,550.85,2025-12-04
FDH60,Baking Goods,195.711,5499.508,3469.87,2025-12-05
FDO19,Fruits and Vegetables,48.3034,777.6544,462.74,2025-12-06
DRF37,Soft Drinks,263.391,6311.784,3796.03,2025-12-07
FDN21,Snack Foods,161.0236,3705.8428,2393.57,2025-12-08
FDM14,Canned,108.0254,759.6778,473.63,2025-12-09
FDO08,Fruits and Vegetables,165.5526,1973.4312,1446.06,2025-12-10
FDS27,Meat,195.111,3731.809,2327.38,2025-12-11
DRM59,Hard Drinks,153.8998,2922.1962,1825.46,2025-12-12
NCO29,Health and Hygiene,163.0526,2302.3364,1442.89,2025-12-13
FDC32,Fruits and Vegetables,92.0462,277.6386,199.16,2025-12-14
DRA12,Soft Drinks,142.0154,850.8924,578.74,2025-12-15
FDI14,Canned,139.2496,1976.0944,1329.58,2025-12-16
DRG51,Dairy,163.5526,2302.3364,1420.15,2025-12-17
FDR33,Snack Foods,110.657,659.142,470.35,2025-12-18
FDS23,Breads,126.9994,1798.9916,1003.25,2025-12-19
NCF43,Household,142.247,2004.058,1451.26,2025-12-20
DRN37,Soft Drinks,167.3158,1838.2738,1199.57,2025-12-21
FDX57,Snack Foods,96.9068,1458.102,918.09,2025-12-22
NCC42,Health and Hygiene,140.4838,1685.8056,1094.82,2025-12-23
FDS47,Breads,87.6856,1494.0552,1021.16,2025-12-24
DRK35,Hard Drinks,39.2506,75.9012,41.94,2025-12-25
DRF37,Soft Drinks,261.291,788.973,571.46,2025-12-26
DRI23,Hard Drinks,161.8578,3530.0716,2256.94,2025-12-27
FDB28,Dairy,198.7426,1186.4556,733.93,2025-12-28
FDU50,Dairy,115.3176,572.588,330.75,2025-12-29
FDD22,Snack Foods,113.3544,3467.4864,2211.89,2025-12-30
FDG04,Frozen Foods,188.9898,4303.0654,2793.83,2025-12-31
FDM08,Fruits and Vegetables,223.0088,671.1264,423.3,2026-01-01
FDI28,Frozen Foods,79.0302,1901.5248,1303.94,2026-01-02
FDM57,Snack Foods,83.4908,503.3448,319.21,2026-01-03
NCS17,Health and Hygiene,94.6436,4065.3748,3017.66,2026-01-04
FDX44,Fruits and Vegetables,90.4172,1249.0408,836.68,2026-01-05
DRE03,Dairy,45.3718,614.5334,437.24,2026-01-06
FDT46,Snack Foods,51.5008,607.2096,347.25,2026-01-07
FDW60,Baking Goods,178.137,3175.866,1999.08,2026-01-08
FDE44,Fruits and Vegetables,50.8692,788.3072,486.68,2026-01-09
FDT24,Baking Goods,78.5328,695.0952,461.47,2026-01-10
FDO20,Fruits and Vegetables,253.7382,2271.0438,1640.2,2026-01-11
FDV47,Breads,85.5566,1860.2452,1052.28,2026-01-12
FDZ26,Dairy,240.6222,2868.2664,1619.18,2026-01-13
FDK48,Baking Goods,75.5354,1956.1204,1408.53,2026-01-14
FDX32,Fruits and Vegetables,142.8786,433.4358,256.84,2026-01-15
FDE56,Fruits and Vegetables,63.2194,247.6776,169.35,2026-01-16
DRJ01,Soft Drinks,161.1236,644.4944,424.45,2026-01-17
FDC53,Frozen Foods,97.7384,98.5384,70.61,2026-01-18
NCN07,Others,132.5284,1318.284,758.04,2026-01-19
FDI28,Frozen Foods,79.4302,1743.0644,1003.93,2026-01-20
NCO55,Others,105.6938,214.3876,141.79,2026-01-21
FDP46,Snack Foods,88.283,1797.66,1328.97,2026-01-22
FDX26,Dairy,182.5292,2736.438,1732.16,2026-01-23
FDD56,Fruits and Vegetables,175.6054,2451.4756,1508.61,2026-01-24
FDP12,Baking Goods,35.0874,352.874,236.9,2026-01-25
FDT40,Frozen Foods,125.5678,2543.356,1872.14,2026-01-26
FDV57,Snack Foods,179.766,3056.022,2192.35,2026-01-27
FDZ09,Snack Foods,165.6868,3111.9492,2331.15,2026-01-28
FDA07,Fruits and Vegetables,121.0072,2082.6224,1154.84,2026-01-29
